Name,Year,Count
Nolan,2007,3185
Nolan,2008,3159
Nolan,2009,3443
Nolan,2010,3696
Nolan,2011,4179
Nolan,2012,4434
Nolan,2013,4750
Nolan,2014,5201
Nora,1880,476
Nora,1881,498
Nora,1882,539
Nora,1883,589
Nora,1884,648
Nora,1885,678
Nora,1886,716
Nora,1887,743
Nora,1888,839
Nora,1889,831
Nora,1890,840
Nora,1891,801
Nora,1892,906
Nora,1893,831
Nora,1894,861
Nora,1895,852
Nora,1896,844
Nora,1897,819
Nora,1898,873
Nora,1899,709
Nora,1900,928
Nora,1901,727
Nora,1902,732
Nora,1903,730
Nora,1904,703
Nora,1905,753
Nora,1906,654
Nora,1907,683
Nora,1908,648
Nora,1909,678
Nora,1910,763
Nora,1911,788
Nora,1912,895
Nora,1913,898
Nora,1914,1050
Nora,1915,1303
Nora,1916,1326
Nora,1917,1376
Nora,1918,1389
Nora,1919,1384
Nora,1920,1494
Nora,1921,1360
Nora,1922,1234
Nora,1923,1231
Nora,1924,1347
Nora,1925,1326
Nora,1926,1213
Nora,1927,1093
Nora,1928,1092
Nora,1929,1033
Nora,1930,1025
Nora,1931,915
Nora,1932,985
Nora,1933,903
Nora,1934,900
Nora,1935,921
Nora,1936,800
Nora,1937,856
Nora,1938,870
Nora,1939,864
Nora,1940,850
Nora,1941,856
Nora,1942,850
Nora,1943,864
Nora,1944,843
Nora,1945,846
Nora,1946,974
Nora,1947,1108
Nora,1948,1085
Nora,1949,1206
Nora,1950,1118
Nora,1951,1168
Nora,1952,1129
Nora,1953,1159
Nora,1954,1160
Nora,1955,1051
Nora,1956,1178
Nora,1957,1167
Nora,1958,1183
Nora,1959,1282
Nora,1960,1356
Nora,1961,1126
Nora,1962,1077
Nora,1963,1075
Nora,1964,1058
Nora,1965,887
Nora,1966,855
Nora,1967,733
Nora,1968,704
Nora,1969,709
Nora,1970,674
Nora,1971,628
Nora,1972,604
Nora,1973,574
Nora,1974,587
Nora,1975,552
Nora,1976,519
Nora,1977,518
Nora,1978,583
Nora,1979,535
Nora,1980,577
Nora,1981,558
Nora,1982,562
Nora,1983,527
Nora,1984,555
Nora,1985,547
Nora,1986,490
Nora,1987,543
Nora,1988,604
Nora,1989,605
Nora,1990,591
Nora,1991,573
Nora,1992,523
Nora,1993,525
Nora,1994,529
Nora,1995,550
Nora,1996,555
Nora,1997,563
Nora,1998,540
Nora,1999,582
Nora,2000,539
Nora,2001,619
Nora,2002,600
Nora,2003,835
Nora,2004,1043
Nora,2005,1197
Nora,2006,1384
Nora,2007,1473
Nora,2008,1557
Nora,2009,1667
Nora,2010,1935
Nora,2011,2234
Nora,2012,2885
Nora,2013,3502
Nora,2014,4713
Norma,1880,32
Norma,1881,26
Norma,1882,32
Norma,1883,49
Norma,1884,42
Norma,1885,51
Norma,1886,72
Norma,1887,77
Norma,1888,101
Norma,1889,108
Norma,1890,134
Norma,1891,127
Norma,1892,190
Norma,1893,189
Norma,1894,174
Norma,1895,219
Norma,1896,197
Norma,1897,200
Norma,1898,241
Norma,1899,214
Norma,1900,316
Norma,1901,264
Norma,1902,277
Norma,1903,311
Norma,1904,281
Norma,1905,311
Norma,1906,332
Norma,1907,375
Norma,1908,436
Norma,1909,438
Norma,1910,486
Norma,1911,531
Norma,1912,806
Norma,1913,878
Norma,1914,1172
Norma,1915,1737
Norma,1916,1927
Norma,1917,2134
Norma,1918,2669
Norma,1919,3205
Norma,1920,3957
Norma,1921,5119
Norma,1922,5248
Norma,1923,5905
Norma,1924,6561
Norma,1925,6966
Norma,1926,7553
Norma,1927,8021
Norma,1928,8195
Norma,1929,7933
Norma,1930,8548
Norma,1931,8795
Norma,1932,8451
Norma,1933,7519
Norma,1934,7816
Norma,1935,6903
Norma,1936,6655
Norma,1937,6265
Norma,1938,6404
Norma,1939,5849
Norma,1940,5355
Norma,1941,5040
Norma,1942,4993
Norma,1943,4564
Norma,1944,3876
Norma,1945,3615
Norma,1946,4280
Norma,1947,4444
Norma,1948,3604
Norma,1949,3426
Norma,1950,3426
Norma,1951,3361
Norma,1952,3353
Norma,1953,3185
Norma,1954,3123
Norma,1955,2936
Norma,1956,3065
Norma,1957,2985
Norma,1958,2753
Norma,1959,2739
Norma,1960,2574
Norma,1961,2569
Norma,1962,2684
Norma,1963,2459
Norma,1964,2437
Norma,1965,2069
Norma,1966,1870
Norma,1967,1837
Norma,1968,1561
Norma,1969,1565
Norma,1970,1450
Norma,1971,1374
Norma,1972,1156
Norma,1973,1055
Norma,1974,1070
Norma,1975,1031
Norma,1976,939
Norma,1977,786
Norma,1978,735
Norma,1979,782
Norma,1980,762
Norma,1981,738
Norma,1982,686
Norma,1983,533
Norma,1984,474
Norma,1985,510
Norma,1986,486
Norma,1987,477
Norma,1988,457
Norma,1989,542
Norma,1990,502
Norma,1991,514
Norma,1992,468
Norma,1993,456
Norma,1994,452
Norma,1995,454
Norma,1996,332
Norma,1997,355
Norma,1998,307
Norma,1999,292
Norma,2000,242
Norma,2001,265
Norma,2002,242
Norma,2003,201
Norma,2004,209
Norma,2005,193
Norma,2006,205
Norma,2007,150
Norma,2008,149
Norma,2009,125
Norma,2010,116
Norma,2011,103
Norma,2012,60
Norma,2013,85
Norma,2014,84
Norman,1880,102
Norman,1881,95
Norman,1882,107
Norman,1883,106
Norman,1884,130
Norman,1885,118
Norman,1886,161
Norman,1887,119
Norman,1888,156
Norman,1889,141
Norman,1890,156
Norman,1891,163
Norman,1892,191
Norman,1893,172
Norman,1894,199
Norman,1895,211
Norman,1896,178
Norman,1897,197
Norman,1898,207
Norman,1899,228
Norman,1900,321
Norman,1901,238
Norman,1902,261
Norman,1903,238
Norman,1904,305
Norman,1905,355
Norman,1906,324
Norman,1907,368
Norman,1908,374
Norman,1909,415
Norman,1910,557
Norman,1911,691
Norman,1912,1378
Norman,1913,1759
Norman,1914,2348
Norman,1915,3282
Norman,1916,3633
Norman,1917,3809
Norman,1918,3895
Norman,1919,3831
Norman,1920,4143
Norman,1921,4504
Norman,1922,4564
Norman,1923,4734
Norman,1924,5081
Norman,1925,5010
Norman,1926,5344
Norman,1927,5533
Norman,1928,5636
Norman,1929,5209
Norman,1930,5337
Norman,1931,5453
Norman,1932,5313
Norman,1933,4993
Norman,1934,5008
Norman,1935,5058
Norman,1936,4670
Norman,1937,4697
Norman,1938,4988
Norman,1939,4756
Norman,1940,4602
Norman,1941,4477
Norman,1942,4700
Norman,1943,4542
Norman,1944,4094
Norman,1945,3742
Norman,1946,4182
Norman,1947,4426
Norman,1948,3910
Norman,1949,3677
Norman,1950,3662
Norman,1951,3744
Norman,1952,3589
Norman,1953,3383
Norman,1954,3421
Norman,1955,3433
Norman,1956,3442
Norman,1957,3354
Norman,1958,3084
Norman,1959,2795
Norman,1960,2720
Norman,1961,2698
Norman,1962,2799
Norman,1963,2503
Norman,1964,2269
Norman,1965,2323
Norman,1966,2185
Norman,1967,1972
Norman,1968,1787
Norman,1969,1675
Norman,1970,1538
Norman,1971,1363
Norman,1972,1186
Norman,1973,1000
Norman,1974,1009
Norman,1975,858
Norman,1976,835
Norman,1977,770
Norman,1978,752
Norman,1979,704
Norman,1980,733
Norman,1981,683
Norman,1982,639
Norman,1983,632
Norman,1984,601
Norman,1985,583
Norman,1986,501
Norman,1987,531
Norman,1988,500
Norman,1989,496
Norman,1990,443
Norman,1991,519
Norman,1992,405
Norman,1993,393
Norman,1994,327
Norman,1995,278
Norman,1996,262
Norman,1997,293
Norman,1998,270
Norman,1999,235
Norman,2000,268
Norman,2001,225
Norman,2002,208
Norman,2003,219
Norman,2004,209
Norman,2005,194
Norman,2006,177
Norman,2007,188
Norman,2008,188
Norman,2009,159
Norman,2010,144
Norman,2011,126
Norman,2012,155
Norman,2013,158
Norman,2014,170
Olga,1880,50
Olga,1881,31
Olga,1882,64
Olga,1883,81
Olga,1884,99
Olga,1885,121
Olga,1886,151
Olga,1887,153
Olga,1888,172
Olga,1889,194
Olga,1890,225
Olga,1891,237
Olga,1892,301
Olga,1893,262
Olga,1894,303
Olga,1895,329
Olga,1896,355
Olga,1897,364
Olga,1898,329
Olga,1899,292
Olga,1900,376
Olga,1901,273
Olga,1902,321
Olga,1903,281
Olga,1904,298
Olga,1905,288
Olga,1906,317
Olga,1907,314
Olga,1908,345
Olga,1909,359
Olga,1910,381
Olga,1911,489
Olga,1912,696
Olga,1913,810
Olga,1914,1114
Olga,1915,1537
Olga,1916,1690
Olga,1917,1655
Olga,1918,1691
Olga,1919,1687
Olga,1920,1595
Olga,1921,1573
Olga,1922,1541
Olga,1923,1372
Olga,1924,1468
Olga,1925,1171
Olga,1926,1157
Olga,1927,1109
Olga,1928,943
Olga,1929,907
Olga,1930,781
Olga,1931,679
Olga,1932,613
Olga,1933,511
Olga,1934,489
Olga,1935,393
Olga,1936,388
Olga,1937,367
Olga,1938,392
Olga,1939,362
Olga,1940,333
Olga,1941,338
Olga,1942,355
Olga,1943,359
Olga,1944,352
Olga,1945,312
Olga,1946,438
Olga,1947,486
Olga,1948,576
Olga,1949,490
Olga,1950,540
Olga,1951,585
Olga,1952,588
Olga,1953,576
Olga,1954,624
Olga,1955,602
Olga,1956,545
Olga,1957,565
Olga,1958,488
Olga,1959,544
Olga,1960,607
Olga,1961,555
Olga,1962,550
Olga,1963,496
Olga,1964,475
Olga,1965,398
Olga,1966,405
Olga,1967,422
Olga,1968,446
Olga,1969,398
Olga,1970,389
Olga,1971,417
Olga,1972,359
Olga,1973,409
Olga,1974,405
Olga,1975,366
Olga,1976,365
Olga,1977,323
Olga,1978,310
Olga,1979,288
Olga,1980,324
Olga,1981,314
Olga,1982,288
Olga,1983,260
Olga,1984,253
Olga,1985,249
Olga,1986,235
Olga,1987,234
Olga,1988,259
Olga,1989,271
Olga,1990,263
Olga,1991,239
Olga,1992,241
Olga,1993,241
Olga,1994,242
Olga,1995,176
Olga,1996,198
Olga,1997,163
Olga,1998,157
Olga,1999,197
Olga,2000,160
Olga,2001,178
Olga,2002,153
Olga,2003,137
Olga,2004,139
Olga,2005,131
Olga,2006,121
Olga,2007,111
Olga,2008,132
Olga,2009,118
Olga,2010,60
Olga,2011,63
Olga,2012,86
Olga,2013,55
Olga,2014,78
Olive,1880,224
Olive,1881,211
Olive,1882,291
Olive,1883,294
Olive,1884,360
Olive,1885,354
Olive,1886,404
Olive,1887,394
Olive,1888,465
Olive,1889,469
Olive,1890,491
Olive,1891,515
Olive,1892,590
Olive,1893,589
Olive,1894,589
Olive,1895,577
Olive,1896,583
Olive,1897,583
Olive,1898,644
Olive,1899,570
Olive,1900,712
Olive,1901,539
Olive,1902,593
Olive,1903,603
Olive,1904,573
Olive,1905,604
Olive,1906,567
Olive,1907,568
Olive,1908,648
Olive,1909,651
Olive,1910,654
Olive,1911,706
Olive,1912,888
Olive,1913,999
Olive,1914,1209
Olive,1915,1667
Olive,1916,1624
Olive,1917,1577
Olive,1918,1635
Olive,1919,1499
Olive,1920,1563
Olive,1921,1587
Olive,1922,1336
Olive,1923,1230
Olive,1924,1058
Olive,1925,982
Olive,1926,880
Olive,1927,889
Olive,1928,800
Olive,1929,652
Olive,1930,551
Olive,1931,526
Olive,1932,491
Olive,1933,398
Olive,1934,334
Olive,1935,294
Olive,1936,284
Olive,1937,259
Olive,1938,240
Olive,1939,234
Olive,1940,169
Olive,1941,208
Olive,1942,180
Olive,1943,208
Olive,1944,110
Olive,1945,140
Olive,1946,123
Olive,1947,98
Olive,1948,128
Olive,1949,97
Olive,1950,99
Olive,1951,67
Olive,1952,80
Olive,1953,72
Olive,1954,58
Olive,1955,51
Olive,1956,56
Olive,1957,61
Olive,1958,39
Olive,1959,40
Olive,1960,48
Olive,1961,24
Olive,1962,36
Olive,1963,28
Olive,1964,22
Olive,1965,23
Olive,1966,22
Olive,1967,19
Olive,1968,16
Olive,1969,19
Olive,1970,17
Olive,1971,10
Olive,1972,13
Olive,1973,9
Olive,1974,17
Olive,1975,15
Olive,1976,11
Olive,1977,9
Olive,1978,9
Olive,1979,12
Olive,1980,13
Olive,1981,8
Olive,1982,8
Olive,1983,11
Olive,1984,7
Olive,1985,14
Olive,1986,9
Olive,1987,7
Olive,1988,6
Olive,1989,10
Olive,1990,13
Olive,1991,8
Olive,1992,15
Olive,1993,16
Olive,1994,8
Olive,1995,12
Olive,1996,13
Olive,1997,15
Olive,1998,18
Olive,1999,23
Olive,2000,35
Olive,2001,37
Olive,2002,43
Olive,2003,51
Olive,2004,51
Olive,2005,88
Olive,2006,116
Olive,2007,270
Olive,2008,357
Olive,2009,512
Olive,2010,545
Olive,2011,762
Olive,2012,859
Olive,2013,1094
Olive,2014,1144
Oliver,1880,234
Oliver,1881,238
Oliver,1882,244
Oliver,1883,219
Oliver,1884,245
Oliver,1885,258
Oliver,1886,230
Oliver,1887,203
Oliver,1888,206
Oliver,1889,210
Oliver,1890,218
Oliver,1891,212
Oliver,1892,238
Oliver,1893,214
Oliver,1894,222
Oliver,1895,216
Oliver,1896,194
Oliver,1897,174
Oliver,1898,186
Oliver,1899,161
Oliver,1900,256
Oliver,1901,187
Oliver,1902,181
Oliver,1903,210
Oliver,1904,200
Oliver,1905,220
Oliver,1906,183
Oliver,1907,207
Oliver,1908,207
Oliver,1909,246
Oliver,1910,307
Oliver,1911,338
Oliver,1912,652
Oliver,1913,645
Oliver,1914,873
Oliver,1915,1140
Oliver,1916,1118
Oliver,1917,1185
Oliver,1918,1258
Oliver,1919,1220
Oliver,1920,1176
Oliver,1921,1202
Oliver,1922,1226
Oliver,1923,1230
Oliver,1924,1184
Oliver,1925,1061
Oliver,1926,1071
Oliver,1927,1014
Oliver,1928,942
Oliver,1929,894
Oliver,1930,860
Oliver,1931,785
Oliver,1932,745
Oliver,1933,593
Oliver,1934,743
Oliver,1935,659
Oliver,1936,588
Oliver,1937,615
Oliver,1938,568
Oliver,1939,603
Oliver,1940,589
Oliver,1941,600
Oliver,1942,616
Oliver,1943,684
Oliver,1944,572
Oliver,1945,564
Oliver,1946,623
Oliver,1947,631
Oliver,1948,640
Oliver,1949,604
Oliver,1950,556
Oliver,1951,550
Oliver,1952,565
Oliver,1953,529
Oliver,1954,535
Oliver,1955,507
Oliver,1956,489
Oliver,1957,453
Oliver,1958,454
Oliver,1959,377
Oliver,1960,372
Oliver,1961,347
Oliver,1962,314
Oliver,1963,359
Oliver,1964,368
Oliver,1965,302
Oliver,1966,343
Oliver,1967,290
Oliver,1968,329
Oliver,1969,335
Oliver,1970,368
Oliver,1971,425
Oliver,1972,372
Oliver,1973,382
Oliver,1974,347
Oliver,1975,357
Oliver,1976,342
Oliver,1977,346
Oliver,1978,428
Oliver,1979,408
Oliver,1980,400
Oliver,1981,409
Oliver,1982,450
Oliver,1983,433
Oliver,1984,398
Oliver,1985,370
Oliver,1986,343
Oliver,1987,463
Oliver,1988,438
Oliver,1989,458
Oliver,1990,625
Oliver,1991,580
Oliver,1992,661
Oliver,1993,670
Oliver,1994,643
Oliver,1995,595
Oliver,1996,606
Oliver,1997,668
Oliver,1998,739
Oliver,1999,782
Oliver,2000,977
Oliver,2001,978
Oliver,2002,1170
Oliver,2003,1378
Oliver,2004,1493
Oliver,2005,1792
Oliver,2006,2349
Oliver,2007,2914
Oliver,2008,3610
Oliver,2009,4291
Oliver,2010,4665
Oliver,2011,5414
Oliver,2012,5915
Oliver,2013,7261
Oliver,2014,9378
Olivia,1880,44
Olivia,1881,51
Olivia,1882,52
Olivia,1883,46
Olivia,1884,54
Olivia,1885,59
Olivia,1886,72
Olivia,1887,69
Olivia,1888,71
Olivia,1889,100
Olivia,1890,85
Olivia,1891,66
Olivia,1892,101
Olivia,1893,107
Olivia,1894,127
Olivia,1895,117
Olivia,1896,114
Olivia,1897,131
Olivia,1898,141
Olivia,1899,110
Olivia,1900,167
Olivia,1901,126
Olivia,1902,130
Olivia,1903,130
Olivia,1904,157
Olivia,1905,153
Olivia,1906,181
Olivia,1907,171
Olivia,1908,181
Olivia,1909,179
Olivia,1910,211
Olivia,1911,191
Olivia,1912,285
Olivia,1913,287
Olivia,1914,340
Olivia,1915,372
Olivia,1916,446
Olivia,1917,476
Olivia,1918,466
Olivia,1919,471
Olivia,1920,523
Olivia,1921,502
Olivia,1922,535
Olivia,1923,535
Olivia,1924,507
Olivia,1925,532
Olivia,1926,466
Olivia,1927,499
Olivia,1928,442
Olivia,1929,465
Olivia,1930,411
Olivia,1931,387
Olivia,1932,399
Olivia,1933,374
Olivia,1934,359
Olivia,1935,371
Olivia,1936,381
Olivia,1937,398
Olivia,1938,446
Olivia,1939,429
Olivia,1940,540
Olivia,1941,593
Olivia,1942,748
Olivia,1943,694
Olivia,1944,734
Olivia,1945,621
Olivia,1946,728
Olivia,1947,857
Olivia,1948,848
Olivia,1949,854
Olivia,1950,769
Olivia,1951,667
Olivia,1952,692
Olivia,1953,619
Olivia,1954,647
Olivia,1955,607
Olivia,1956,543
Olivia,1957,519
Olivia,1958,557
Olivia,1959,491
Olivia,1960,484
Olivia,1961,435
Olivia,1962,428
Olivia,1963,451
Olivia,1964,426
Olivia,1965,442
Olivia,1966,334
Olivia,1967,345
Olivia,1968,325
Olivia,1969,348
Olivia,1970,351
Olivia,1971,335
Olivia,1972,348
Olivia,1973,358
Olivia,1974,511
Olivia,1975,1056
Olivia,1976,1244
Olivia,1977,1111
Olivia,1978,1314
Olivia,1979,1258
Olivia,1980,1122
Olivia,1981,1030
Olivia,1982,1125
Olivia,1983,1086
Olivia,1984,1167
Olivia,1985,1020
Olivia,1986,1236
Olivia,1987,1705
Olivia,1988,2145
Olivia,1989,2463
Olivia,1990,4637
Olivia,1991,5606
Olivia,1992,5816
Olivia,1993,6347
Olivia,1994,6442
Olivia,1995,7636
Olivia,1996,8134
Olivia,1997,9488
Olivia,1998,10626
Olivia,1999,11271
Olivia,2000,12858
Olivia,2001,13985
Olivia,2002,14645
Olivia,2003,16164
Olivia,2004,16174
Olivia,2005,15713
Olivia,2006,15506
Olivia,2007,16587
Olivia,2008,17100
Olivia,2009,17438
Olivia,2010,17040
Olivia,2011,17311
Olivia,2012,17295
Olivia,2013,18390
Olivia,2014,19696
Ollie,1880,246
Ollie,1881,214
Ollie,1882,296
Ollie,1883,310
Ollie,1884,356
Ollie,1885,382
Ollie,1886,399
Ollie,1887,406
Ollie,1888,487
Ollie,1889,442
Ollie,1890,479
Ollie,1891,472
Ollie,1892,556
Ollie,1893,558
Ollie,1894,532
Ollie,1895,536
Ollie,1896,502
Ollie,1897,547
Ollie,1898,547
Ollie,1899,461
Ollie,1900,694
Ollie,1901,543
Ollie,1902,538
Ollie,1903,539
Ollie,1904,556
Ollie,1905,585
Ollie,1906,553
Ollie,1907,558
Ollie,1908,531
Ollie,1909,580
Ollie,1910,652
Ollie,1911,630
Ollie,1912,811
Ollie,1913,894
Ollie,1914,997
Ollie,1915,1143
Ollie,1916,1220
Ollie,1917,1206
Ollie,1918,1292
Ollie,1919,1344
Ollie,1920,1242
Ollie,1921,1203
Ollie,1922,1177
Ollie,1923,1123
Ollie,1924,1143
Ollie,1925,1137
Ollie,1926,1095
Ollie,1927,1063
Ollie,1928,1021
Ollie,1929,929
Ollie,1930,923
Ollie,1931,799
Ollie,1932,835
Ollie,1933,790
Ollie,1934,775
Ollie,1935,729
Ollie,1936,684
Ollie,1937,673
Ollie,1938,644
Ollie,1939,586
Ollie,1940,621
Ollie,1941,596
Ollie,1942,644
Ollie,1943,617
Ollie,1944,601
Ollie,1945,529
Ollie,1946,521
Ollie,1947,510
Ollie,1948,527
Ollie,1949,507
Ollie,1950,468
Ollie,1951,434
Ollie,1952,390
Ollie,1953,353
Ollie,1954,341
Ollie,1955,351
Ollie,1956,313
Ollie,1957,273
Ollie,1958,271
Ollie,1959,252
Ollie,1960,262
Ollie,1961,220
Ollie,1962,204
Ollie,1963,168
Ollie,1964,165
Ollie,1965,128
Ollie,1966,128
Ollie,1967,147
Ollie,1968,117
Ollie,1969,90
Ollie,1970,107
Ollie,1971,106
Ollie,1972,114
Ollie,1973,88
Ollie,1974,73
Ollie,1975,82
Ollie,1976,76
Ollie,1977,57
Ollie,1978,70
Ollie,1979,63
Ollie,1980,63
Ollie,1981,59
Ollie,1982,49
Ollie,1983,56
Ollie,1984,41
Ollie,1985,49
Ollie,1986,43
Ollie,1987,52
Ollie,1988,38
Ollie,1989,41
Ollie,1990,51
Ollie,1991,23
Ollie,1992,34
Ollie,1993,48
Ollie,1994,39
Ollie,1995,38
Ollie,1996,31
Ollie,1997,18
Ollie,1998,35
Ollie,1999,21
Ollie,2000,33
Ollie,2001,30
Ollie,2002,34
Ollie,2003,32
Ollie,2004,27
Ollie,2005,35
Ollie,2006,36
Ollie,2007,46
Ollie,2008,76
Ollie,2009,67
Ollie,2010,77
Ollie,2011,75
Ollie,2012,91
Ollie,2013,111
Ollie,2014,134
Omar,1880,14
Omar,1881,11
Omar,1882,11
Omar,1883,13
Omar,1884,6
Omar,1885,15
Omar,1886,14
Omar,1887,10
Omar,1888,19
Omar,1889,11
Omar,1890,16
Omar,1891,5
Omar,1892,16
Omar,1893,14
Omar,1894,10
Omar,1895,22
Omar,1896,11
Omar,1897,19
Omar,1898,12
Omar,1899,17
Omar,1900,10
Omar,1901,8
Omar,1902,8
Omar,1903,15
Omar,1904,8
Omar,1905,16
Omar,1906,12
Omar,1907,15
Omar,1908,10
Omar,1909,14
Omar,1910,13
Omar,1911,21
Omar,1912,44
Omar,1913,52
Omar,1914,59
Omar,1915,70
Omar,1916,92
Omar,1917,80
Omar,1918,109
Omar,1919,116
Omar,1920,88
Omar,1921,96
Omar,1922,81
Omar,1923,81
Omar,1924,86
Omar,1925,90
Omar,1926,71
Omar,1927,79
Omar,1928,78
Omar,1929,69
Omar,1930,65
Omar,1931,47
Omar,1932,67
Omar,1933,62
Omar,1934,49
Omar,1935,60
Omar,1936,44
Omar,1937,51
Omar,1938,36
Omar,1939,38
Omar,1940,43
Omar,1941,48
Omar,1942,45
Omar,1943,43
Omar,1944,45
Omar,1945,48
Omar,1946,52
Omar,1947,48
Omar,1948,55
Omar,1949,64
Omar,1950,64
Omar,1951,63
Omar,1952,64
Omar,1953,70
Omar,1954,78
Omar,1955,67
Omar,1956,82
Omar,1957,77
Omar,1958,84
Omar,1959,90
Omar,1960,98
Omar,1961,115
Omar,1962,111
Omar,1963,118
Omar,1964,139
Omar,1965,152
Omar,1966,201
Omar,1967,253
Omar,1968,318
Omar,1969,451
Omar,1970,559
Omar,1971,549
Omar,1972,645
Omar,1973,801
Omar,1974,818
Omar,1975,908
Omar,1976,1154
Omar,1977,1239
Omar,1978,1305
Omar,1979,1394
Omar,1980,1460
Omar,1981,1450
Omar,1982,1396
Omar,1983,1281
Omar,1984,1282
Omar,1985,1222
Omar,1986,1323
Omar,1987,1301
Omar,1988,1436
Omar,1989,1643
Omar,1990,1985
Omar,1991,2151
Omar,1992,2325
Omar,1993,2462
Omar,1994,2437
Omar,1995,2523
Omar,1996,2523
Omar,1997,2293
Omar,1998,2450
Omar,1999,2677
Omar,2000,2694
Omar,2001,2729
Omar,2002,2627
Omar,2003,2708
Omar,2004,2733
Omar,2005,2966
Omar,2006,3113
Omar,2007,3220
Omar,2008,2865
Omar,2009,2548
Omar,2010,2170
Omar,2011,1885
Omar,2012,1916
Omar,2013,1878
Omar,2014,1795
Opal,1880,5
Opal,1881,14
Opal,1882,13
Opal,1883,16
Opal,1884,28
Opal,1885,31
Opal,1886,28
Opal,1887,40
Opal,1888,52
Opal,1889,67
Opal,1890,80
Opal,1891,78
Opal,1892,107
Opal,1893,123
Opal,1894,164
Opal,1895,158
Opal,1896,193
Opal,1897,235
Opal,1898,262
Opal,1899,278
Opal,1900,432
Opal,1901,413
Opal,1902,506
Opal,1903,548
Opal,1904,627
Opal,1905,702
Opal,1906,727
Opal,1907,900
Opal,1908,965
Opal,1909,1036
Opal,1910,1066
Opal,1911,1205
Opal,1912,1485
Opal,1913,1651
Opal,1914,1918
Opal,1915,2510
Opal,1916,2672
Opal,1917,2572
Opal,1918,2886
Opal,1919,2678
Opal,1920,2733
Opal,1921,2741
Opal,1922,2593
Opal,1923,2391
Opal,1924,2309
Opal,1925,2128
Opal,1926,2050
Opal,1927,1760
Opal,1928,1616
Opal,1929,1470
Opal,1930,1341
Opal,1931,1104
Opal,1932,1066
Opal,1933,937
Opal,1934,907
Opal,1935,787
Opal,1936,721
Opal,1937,628
Opal,1938,591
Opal,1939,565
Opal,1940,521
Opal,1941,434
Opal,1942,453
Opal,1943,436
Opal,1944,405
Opal,1945,337
Opal,1946,330
Opal,1947,356
Opal,1948,261
Opal,1949,271
Opal,1950,205
Opal,1951,216
Opal,1952,201
Opal,1953,194
Opal,1954,171
Opal,1955,185
Opal,1956,151
Opal,1957,155
Opal,1958,113
Opal,1959,118
Opal,1960,134
Opal,1961,101
Opal,1962,99
Opal,1963,97
Opal,1964,88
Opal,1965,87
Opal,1966,72
Opal,1967,74
Opal,1968,74
Opal,1969,71
Opal,1970,65
Opal,1971,80
Opal,1972,64
Opal,1973,63
Opal,1974,73
Opal,1975,65
Opal,1976,82
Opal,1977,64
Opal,1978,70
Opal,1979,78
Opal,1980,64
Opal,1981,63
Opal,1982,56
Opal,1983,52
Opal,1984,49
Opal,1985,49
Opal,1986,55
Opal,1987,53
Opal,1988,48
Opal,1989,37
Opal,1990,36
Opal,1991,31
Opal,1992,29
Opal,1993,34
Opal,1994,29
Opal,1995,20
Opal,1996,27
Opal,1997,35
Opal,1998,39
Opal,1999,24
Opal,2000,32
Opal,2001,36
Opal,2002,38
Opal,2003,39
Opal,2004,60
Opal,2005,42
Opal,2006,79
Opal,2007,69
Opal,2008,86
Opal,2009,77
Opal,2010,82
Opal,2011,93
Opal,2012,105
Opal,2013,125
Opal,2014,178
Oscar,1880,544
Oscar,1881,530
Oscar,1882,625
Oscar,1883,607
Oscar,1884,615
Oscar,1885,623
Oscar,1886,650
Oscar,1887,574
Oscar,1888,647
Oscar,1889,577
Oscar,1890,635
Oscar,1891,551
Oscar,1892,639
Oscar,1893,574
Oscar,1894,601
Oscar,1895,549
Oscar,1896,539
Oscar,1897,543
Oscar,1898,551
Oscar,1899,447
Oscar,1900,568
Oscar,1901,428
Oscar,1902,397
Oscar,1903,427
Oscar,1904,442
Oscar,1905,436
Oscar,1906,412
Oscar,1907,483
Oscar,1908,476
Oscar,1909,466
Oscar,1910,505
Oscar,1911,636
Oscar,1912,1164
Oscar,1913,1256
Oscar,1914,1561
Oscar,1915,1802
Oscar,1916,1924
Oscar,1917,1971
Oscar,1918,2122
Oscar,1919,1997
Oscar,1920,2018
Oscar,1921,1995
Oscar,1922,2021
Oscar,1923,1890
Oscar,1924,1824
Oscar,1925,1767
Oscar,1926,1728
Oscar,1927,1646
Oscar,1928,1476
Oscar,1929,1499
Oscar,1930,1483
Oscar,1931,1354
Oscar,1932,1268
Oscar,1933,1120
Oscar,1934,1107
Oscar,1935,1098
Oscar,1936,1023
Oscar,1937,994
Oscar,1938,1034
Oscar,1939,1009
Oscar,1940,942
Oscar,1941,1027
Oscar,1942,962
Oscar,1943,1084
Oscar,1944,917
Oscar,1945,945
Oscar,1946,1027
Oscar,1947,1118
Oscar,1948,1109
Oscar,1949,1134
Oscar,1950,1113
Oscar,1951,1069
Oscar,1952,1096
Oscar,1953,1205
Oscar,1954,1281
Oscar,1955,1158
Oscar,1956,1139
Oscar,1957,1211
Oscar,1958,1077
Oscar,1959,1087
Oscar,1960,1066
Oscar,1961,1042
Oscar,1962,1016
Oscar,1963,1025
Oscar,1964,1012
Oscar,1965,997
Oscar,1966,942
Oscar,1967,939
Oscar,1968,905
Oscar,1969,1018
Oscar,1970,1055
Oscar,1971,1078
Oscar,1972,1121
Oscar,1973,1075
Oscar,1974,1204
